age,balance,class,marital_married,marital_single,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes,contact_telephone,poutcome_other,poutcome_success
47,-169,no,True,False,False,False,False,False,True,False,False,False
43,484,no,False,False,True,False,False,True,False,False,False,False
34,0,no,True,False,True,False,False,True,False,False,False,True
59,-91,no,True,False,False,False,False,True,False,False,False,False
56,26,no,False,False,False,False,False,True,False,False,True,False
37,513,no,True,False,True,False,False,True,False,False,False,False
32,1804,no,False,False,False,True,False,True,False,False,False,False
37,0,no,False,True,False,True,False,True,False,False,False,False
37,198,no,True,False,True,False,False,True,False,False,False,False
30,236,no,True,False,False,False,False,True,False,False,False,False
40,282,no,False,False,True,False,False,True,False,False,False,False
31,1078,no,True,False,True,False,False,True,False,False,True,False
44,-228,no,False,True,True,False,False,True,True,False,False,False
27,79,no,True,False,False,True,False,True,True,False,False,False
36,1331,no,False,True,True,False,False,True,False,False,True,False
51,-13,no,True,False,True,False,False,True,False,False,False,False
35,1396,yes,False,True,False,True,False,True,False,False,False,False
38,780,no,True,False,True,False,False,True,False,False,False,False
35,1546,no,True,False,True,False,False,True,False,False,False,False
39,4741,no,True,False,True,False,False,True,False,False,False,False
51,-19,yes,False,False,False,False,False,True,False,False,False,False
35,0,no,True,False,True,False,False,True,True,False,False,False
35,328,no,True,False,True,False,False,True,False,False,True,False
35,153,no,False,True,False,True,False,True,False,False,True,False
31,295,no,True,False,True,False,False,True,True,False,True,False
43,47,no,False,False,True,False,False,True,True,False,False,False
36,181,no,False,True,False,True,False,True,False,False,False,False
55,1691,no,True,False,False,False,False,True,False,False,False,False
34,467,no,True,False,True,False,False,True,False,False,False,False
44,388,no,False,False,False,True,False,True,False,True,False,True
40,125,no,True,False,True,False,False,True,False,False,False,False
33,1481,no,False,True,False,True,False,True,False,False,True,False
44,1371,no,True,False,False,True,False,False,False,False,True,False
33,5550,no,False,False,False,True,False,True,False,False,False,False
47,846,no,False,False,False,True,False,True,False,False,False,False
37,72,no,False,True,False,True,False,True,False,False,False,False
51,581,no,False,False,True,False,False,True,False,False,True,False
37,426,no,True,False,True,False,False,True,False,False,False,False
31,2194,no,False,True,True,False,False,False,False,False,True,False
44,12392,no,True,False,False,True,False,True,False,False,True,False
53,-1112,no,True,False,False,True,False,True,False,False,False,False
33,410,no,True,False,False,False,False,True,False,False,False,False
41,471,yes,True,False,True,False,False,True,False,False,False,True
26,96,no,False,True,True,False,False,True,False,False,True,False
38,0,no,True,False,False,True,False,True,False,False,False,False
57,408,no,False,False,False,True,False,True,False,False,False,False
39,9618,no,True,False,True,False,False,True,False,False,False,False
47,642,no,True,False,True,False,False,True,False,False,True,False
44,33,no,False,True,True,False,False,True,False,False,False,False
37,-308,no,True,False,True,False,False,True,False,False,False,False
45,577,no,True,False,True,False,False,True,False,False,False,False
37,1328,no,True,False,True,False,False,True,False,True,False,False
42,-336,no,True,False,True,False,False,True,False,False,False,False
35,712,no,True,False,True,False,False,True,True,False,False,False
39,93,no,False,True,False,True,False,True,True,False,False,False
60,0,no,False,False,True,False,False,True,False,True,False,False
47,6150,no,True,False,False,False,False,True,False,False,False,False
32,210,no,True,False,True,False,False,True,False,False,True,False
46,5461,no,True,False,False,False,False,True,False,False,False,True
50,-54,yes,False,False,True,False,False,True,True,False,False,False
49,2409,no,True,False,True,False,False,True,False,False,False,False
39,640,no,True,False,False,False,False,True,False,False,True,False
31,507,no,False,True,True,False,False,True,False,False,True,False
58,4152,no,True,False,False,True,False,True,False,False,False,True
57,25,no,True,False,True,False,False,True,False,False,False,False
46,1103,no,True,False,False,True,False,True,False,False,False,False
42,47,no,False,False,False,True,False,True,False,False,False,False
35,445,no,True,False,False,False,False,True,False,False,True,False
32,271,no,False,True,True,False,False,True,False,False,True,False
47,409,no,False,False,False,False,False,True,False,False,True,False
35,9,no,False,True,True,False,False,True,False,False,False,False
42,1162,no,True,False,False,True,False,True,False,False,True,False
45,809,no,False,False,True,False,False,True,False,False,False,False
51,107,no,True,False,True,False,False,True,False,True,False,False
34,39,no,False,True,True,False,False,False,False,False,False,False
51,1203,no,True,False,False,False,False,True,True,True,False,False
40,104,no,True,False,False,False,False,True,False,False,False,False
37,68,no,True,False,True,False,False,True,True,False,False,False
36,38,no,True,False,False,False,False,True,True,False,True,False
42,21,no,True,False,False,False,False,True,False,False,True,False
52,0,no,True,False,False,True,False,True,False,True,True,False
55,1279,no,True,False,True,False,False,True,False,False,True,False
39,0,no,True,False,True,False,False,True,False,False,False,False
42,108,no,True,False,True,False,False,True,True,False,False,False
32,335,no,True,False,True,False,False,True,False,False,False,False
35,298,no,True,False,False,False,False,True,False,False,False,False
33,668,no,True,False,True,False,False,True,True,False,True,False
40,830,yes,True,False,False,False,False,True,False,False,False,False
55,639,no,True,False,False,True,False,True,False,True,True,False
31,1510,no,False,True,True,False,False,True,False,False,False,False
38,1354,no,False,True,True,False,False,True,False,False,False,False
49,4976,no,True,False,False,True,False,True,False,False,False,False
29,1768,no,False,True,False,False,False,True,False,False,True,False
35,-255,no,True,False,True,False,False,True,False,False,False,False
32,-446,no,True,False,True,False,False,False,False,False,False,False
42,83,no,False,False,True,False,False,False,False,False,False,False
35,78,no,False,False,True,False,False,True,False,True,False,False
47,897,no,False,True,True,False,False,True,False,True,False,False
28,5,no,False,True,True,False,False,True,False,False,False,False
26,130,no,False,True,False,True,False,True,False,False,False,False
31,22546,no,True,False,False,True,False,True,False,False,False,False
32,822,no,True,False,True,False,False,True,False,False,False,False
33,-224,no,True,False,True,False,False,True,False,False,True,False
30,348,no,False,True,True,False,False,True,False,False,True,False
28,20,no,False,True,True,False,False,True,False,False,True,False
47,120,no,True,False,True,False,False,True,False,True,False,False
46,2836,no,True,False,True,False,False,True,False,False,True,False
45,0,no,False,True,True,False,True,True,False,False,True,False
39,0,no,True,False,False,True,False,True,False,False,False,False
44,206,no,False,False,True,False,False,True,False,False,False,False
44,130,no,False,False,True,False,False,True,False,False,False,False
36,437,yes,False,False,True,False,False,True,False,False,False,True
33,1615,no,False,True,True,False,False,True,False,False,False,False
49,-205,no,True,False,True,False,False,True,True,False,False,False
34,529,no,True,False,True,False,False,True,False,False,False,False
55,203,no,True,False,True,False,False,True,False,True,True,False
33,223,no,False,True,True,False,False,True,True,False,False,False
27,1028,no,True,False,True,False,False,True,True,False,False,False
26,619,no,False,True,False,False,False,True,True,False,False,False
33,100,no,False,True,True,False,False,True,False,False,True,False
28,54,yes,False,True,False,False,False,True,False,False,True,False
37,241,no,False,False,True,False,False,True,False,False,False,False
31,179,no,True,False,True,False,False,True,False,False,False,False
39,133,no,True,False,True,False,False,True,False,False,True,False
32,13711,no,False,True,False,True,False,True,False,False,False,True
52,2216,no,True,False,True,False,False,True,True,False,False,False
32,-133,no,False,True,True,False,False,True,False,False,False,False
35,-566,no,False,False,True,False,False,True,False,False,False,False
39,49,no,True,False,True,False,False,True,False,False,False,False
31,1270,no,False,True,True,False,False,True,False,False,True,False
29,25,no,False,True,True,False,False,True,False,False,False,False
31,125,no,True,False,True,False,False,True,False,False,False,False
31,328,no,False,True,False,True,False,True,False,False,False,False
31,554,no,True,False,False,False,False,True,False,False,False,False
44,500,no,True,False,True,False,False,True,False,False,False,False
32,1914,no,True,False,True,False,False,True,False,False,False,False
46,217,no,True,False,False,True,False,True,False,False,True,False
46,225,no,False,False,False,True,False,True,False,False,True,False
38,66,no,True,False,True,False,False,True,False,False,False,False
38,744,no,False,True,False,True,False,True,False,False,True,False
36,307,no,True,False,False,True,False,True,False,False,True,False
36,869,no,False,False,True,False,False,True,False,False,False,False
38,6182,no,False,False,True,False,False,True,False,False,True,False
33,5145,no,False,True,False,True,False,True,False,False,True,False
43,117,no,True,False,True,False,False,True,False,False,False,False
56,828,no,True,False,False,False,False,True,False,False,False,False
49,85,yes,True,False,False,True,False,True,False,False,True,False
26,66,no,False,True,True,False,False,True,False,False,False,False
31,17924,yes,False,True,False,True,False,True,False,False,False,False
55,8180,yes,False,False,False,False,False,False,False,False,False,False
39,20928,no,True,False,True,False,False,False,False,False,True,False
44,275,no,False,True,True,False,False,True,False,False,False,False
37,720,no,True,False,True,False,False,True,False,False,False,False
40,270,no,True,False,True,False,False,True,False,False,False,False
40,253,no,True,False,False,True,False,True,False,False,True,False
43,62,no,True,False,False,False,False,True,False,False,False,False
35,3863,no,True,False,True,False,False,True,False,False,False,False
35,-146,no,False,True,False,True,False,True,False,False,False,False
35,4963,yes,False,True,True,False,False,True,False,False,False,False
31,8781,yes,True,False,True,False,False,True,False,False,False,True
28,373,no,True,False,True,False,False,True,False,False,False,False
29,6429,no,True,False,True,False,False,True,True,False,False,False
38,1211,no,False,True,True,False,False,True,False,False,False,True
53,146,no,False,False,False,False,False,True,False,False,False,False
50,-581,no,True,False,True,False,False,True,False,False,False,False
48,-407,no,False,False,True,False,False,True,False,False,False,False
54,1139,no,True,False,True,False,False,True,False,False,False,False
34,902,no,True,False,False,True,False,True,False,False,True,False
31,183,no,False,True,True,False,False,True,False,False,False,True
55,366,no,True,False,False,False,False,True,False,False,False,False
39,1738,yes,True,False,False,True,False,True,False,False,True,False
29,21,no,False,True,False,True,False,True,False,False,False,False
48,214,yes,True,False,False,False,False,True,True,False,False,False
42,22,no,False,True,False,False,False,True,False,False,False,False
25,963,no,False,True,True,False,False,True,False,True,False,False
55,785,no,True,False,True,False,False,True,False,False,False,False
42,718,no,True,False,True,False,False,True,False,False,False,False
33,687,no,True,False,True,False,False,True,False,False,False,False
30,43,no,False,True,True,False,False,True,False,False,False,False
40,3705,no,True,False,False,False,False,True,False,False,False,False
28,375,no,False,True,False,True,False,True,False,False,True,False
30,15,no,True,False,True,False,False,True,True,False,False,False
48,541,no,False,False,False,True,False,True,False,False,True,False
46,431,no,True,False,True,False,False,True,False,False,False,False
60,1407,no,True,False,True,False,False,True,False,False,False,False
34,175,no,True,False,True,False,False,True,False,False,False,False
41,1880,no,False,True,True,False,False,False,True,False,True,False
33,142,no,False,True,True,False,False,True,False,False,True,False
30,-97,no,True,False,True,False,False,True,True,False,True,False
29,231,yes,True,False,True,False,False,False,False,False,False,False
35,1212,no,True,False,False,True,False,True,False,False,True,False
37,5957,no,False,False,True,False,False,True,False,False,False,False
41,580,yes,True,False,True,False,False,True,False,False,False,False
31,7567,no,False,True,True,False,False,False,False,False,False,False
51,708,no,False,True,True,False,False,True,False,True,False,False
46,198,no,False,True,True,False,False,True,False,False,True,False
57,0,no,True,False,True,False,False,True,False,False,True,False
26,468,no,False,True,False,True,False,True,False,False,False,False
47,1934,no,True,False,True,False,False,False,True,False,False,False
36,1825,no,True,False,True,False,False,True,False,False,False,False
36,-206,no,False,True,True,False,False,True,False,False,False,False
30,-177,no,False,True,True,False,False,True,False,False,True,False
42,171,no,True,False,False,True,False,True,False,False,False,False
45,276,no,True,False,False,False,False,True,True,False,False,False
34,273,yes,True,False,False,True,False,True,False,False,False,False
43,275,no,False,True,False,True,False,True,False,True,True,False
39,-220,no,True,False,True,False,False,True,False,False,False,False
33,245,no,True,False,True,False,False,True,False,False,True,False
33,60,no,False,True,False,False,False,True,False,False,False,False
33,-149,no,False,True,False,True,False,True,False,False,False,False
33,287,no,False,True,True,False,False,True,False,False,False,False
31,23,no,False,True,True,False,False,True,False,False,False,False
44,1342,no,True,False,False,False,False,True,True,True,False,False
53,261,no,True,False,False,True,False,True,False,True,False,False
36,1354,yes,False,False,False,True,False,True,False,False,False,True
35,2755,no,False,False,False,False,False,True,False,False,True,False
43,533,no,True,False,False,False,False,True,False,False,True,False
52,482,no,False,False,False,True,False,True,False,False,False,False
42,1179,no,False,True,False,False,False,True,False,False,False,False
39,0,no,False,True,True,False,False,True,False,False,True,False
48,65,no,False,False,True,False,False,True,False,False,False,False
33,249,no,True,False,True,False,False,True,False,False,False,False
28,58,no,True,False,True,False,False,True,False,False,False,False
35,221,no,False,False,True,False,False,True,False,False,False,False
27,-330,no,True,False,True,False,False,True,True,False,False,False
34,774,no,True,False,True,False,False,True,True,False,True,False
45,87,no,True,False,True,False,False,True,False,False,False,False
34,28,no,False,True,False,True,False,True,False,False,False,False
38,89,no,True,False,False,True,False,True,False,False,False,False
23,650,no,False,True,True,False,False,True,False,False,False,False
56,-256,no,True,False,True,False,False,True,True,False,False,False
36,0,no,False,True,False,True,False,True,False,False,True,False
39,-100,no,False,True,False,False,False,True,False,False,False,False
25,938,no,False,True,False,True,False,True,False,False,True,False
35,478,no,False,True,False,True,False,True,False,False,False,False
47,881,no,True,False,False,False,False,True,False,False,False,False
46,130,no,True,False,True,False,False,True,False,False,False,False
32,15,no,True,False,False,True,False,False,False,False,False,False
25,1235,no,False,True,True,False,False,True,True,False,False,False
28,335,no,True,False,False,True,False,True,False,False,False,True
47,133,no,False,True,False,False,False,True,False,False,True,False
42,1563,no,False,False,False,False,False,True,False,False,False,False
43,2567,no,True,False,False,False,False,True,False,False,False,False
35,336,yes,False,False,True,False,False,True,False,False,False,False
32,499,no,False,True,False,True,False,True,False,False,False,False
40,-79,no,False,True,False,False,False,False,False,False,False,False
35,222,no,True,False,True,False,False,True,False,False,False,False
36,-267,no,False,True,True,False,False,True,False,False,False,False
33,318,no,True,False,True,False,False,True,False,False,True,False
31,0,no,False,True,False,True,False,True,True,False,False,False
29,891,no,False,True,True,False,False,True,False,False,False,False
40,105,no,True,False,False,False,False,True,False,False,False,False
35,246,no,False,True,False,False,False,False,False,False,False,False
53,-388,no,True,False,False,True,False,True,False,False,True,False
37,561,no,True,False,True,False,False,True,False,False,False,False
40,2258,no,False,True,False,True,False,True,False,False,False,False
57,739,no,False,True,False,False,False,True,False,False,False,False
31,953,yes,False,True,True,False,False,True,False,False,False,True
42,0,no,False,True,True,False,False,True,False,False,True,False
42,11177,no,False,False,True,False,False,True,False,False,True,False
43,479,no,True,False,False,False,False,True,False,False,False,False
52,136,no,True,False,False,True,False,True,False,True,True,False
38,1407,no,True,False,True,False,False,True,False,False,False,False
49,1039,no,True,False,True,False,False,True,False,False,False,False
59,5788,no,True,False,False,False,False,False,False,False,False,False
33,43,no,True,False,True,False,False,True,False,False,False,False
32,-575,no,False,True,True,False,True,True,False,False,False,False
38,7708,no,True,False,True,False,False,True,False,False,True,False
43,18,no,True,False,False,False,False,True,False,False,True,False
33,405,no,False,True,False,False,False,True,False,False,False,False
29,64,no,True,False,True,False,False,True,False,False,False,False
51,354,no,True,False,False,False,False,True,False,False,True,False
50,124,no,False,False,True,False,False,True,True,False,False,False
44,466,no,True,False,True,False,False,True,True,False,True,False
33,2412,no,False,True,False,True,False,True,False,False,True,False
37,2079,no,True,False,False,False,False,True,True,False,False,False
27,218,no,False,True,True,False,False,True,False,False,False,False
38,1731,no,True,False,True,False,False,True,True,False,False,False
31,392,no,True,False,False,False,False,True,False,False,False,False
27,806,no,True,False,True,False,False,True,False,False,False,False
55,338,no,True,False,False,False,False,True,False,False,False,False
43,30,no,True,False,True,False,False,False,False,False,False,False
31,233,no,True,False,False,True,False,True,False,False,False,False
31,581,no,True,False,True,False,False,True,False,False,False,False
38,-258,no,False,False,False,False,False,True,False,False,True,False
53,765,yes,False,False,True,False,False,True,False,False,True,False
41,200,no,False,True,True,False,False,True,False,False,False,False
39,-143,no,False,True,True,False,False,True,False,False,False,False
54,-135,no,True,False,True,False,False,True,False,False,False,False
35,2212,no,True,False,False,False,False,True,False,False,True,False
30,315,yes,False,True,True,False,False,True,False,False,False,False
56,309,no,True,False,False,False,False,True,False,False,False,False
35,650,no,True,False,True,False,False,True,False,False,False,False
34,124,yes,True,False,True,False,False,True,False,True,True,False
55,-219,no,True,False,False,False,False,True,False,True,False,False
30,303,no,False,True,False,True,False,True,False,False,False,False
46,24598,no,False,False,False,True,False,True,False,False,False,False
26,681,no,False,True,True,False,False,True,False,False,False,False
41,783,no,False,False,True,False,False,True,True,False,False,False
41,3237,no,False,True,False,False,False,False,False,False,True,False
35,911,no,True,False,True,False,False,True,False,False,False,False
36,994,no,True,False,False,False,False,True,False,False,False,True
41,3895,no,False,True,True,False,False,True,False,False,True,False
47,-169,no,True,False,False,False,False,True,True,False,False,False
41,174,no,False,False,True,False,False,True,False,False,True,False
40,2805,no,True,False,False,False,False,True,False,False,False,False
55,-288,no,False,False,True,False,False,True,False,False,False,False
33,170,no,True,False,False,False,False,True,True,True,True,False
47,355,no,False,True,False,False,False,True,False,False,False,False
33,331,no,True,False,True,False,False,True,False,False,True,False
42,343,no,True,False,True,False,False,True,False,True,False,False
32,687,no,True,False,True,False,False,False,False,False,True,False
32,45,no,False,True,True,False,False,True,True,False,True,False
31,2030,no,False,True,False,True,False,True,False,False,False,False
49,584,no,True,False,False,False,False,True,False,True,False,False
35,667,no,True,False,True,False,False,True,False,False,True,False
46,1291,no,True,False,False,False,False,True,False,False,False,False
33,686,no,True,False,True,False,False,True,True,True,True,False
48,430,no,True,False,False,False,False,False,False,False,False,False
39,522,no,False,True,True,False,False,True,False,True,False,False
42,154,no,True,False,True,False,False,True,False,True,True,False
37,4954,no,True,False,True,False,False,True,False,False,True,False
38,215,no,True,False,True,False,False,True,False,False,False,False
42,191,no,True,False,False,False,False,True,False,True,False,False
29,59,no,True,False,True,False,False,True,True,False,False,False
52,751,no,True,False,False,True,False,False,False,False,False,False
32,744,no,True,False,False,True,False,True,False,False,True,False
36,568,no,False,True,True,False,False,True,False,False,False,False
35,-167,no,True,False,False,False,False,True,False,False,False,False
33,101,no,True,False,True,False,False,True,False,False,False,False
26,787,no,False,True,True,False,False,True,False,False,False,False
30,317,no,False,False,False,True,False,True,False,False,False,False
48,168,no,False,False,True,False,False,True,True,False,True,False
40,602,no,True,False,False,True,False,True,False,False,False,False
39,164,no,True,False,True,False,False,True,False,True,False,False
31,342,no,False,True,True,False,False,True,False,False,True,False
40,60,no,False,True,True,False,False,True,False,False,True,False
33,109,no,False,True,False,True,False,True,True,True,True,False
50,111,no,True,False,False,False,False,True,False,True,True,False
39,7066,yes,False,True,True,False,False,True,False,False,True,False
42,146,yes,True,False,True,False,False,True,True,False,False,False
37,357,no,True,False,False,False,False,True,False,False,True,False
57,530,no,True,False,True,False,False,True,False,True,False,False
47,175,no,True,False,True,False,False,True,False,False,False,False
30,872,no,False,True,False,True,False,True,False,False,False,False
42,680,no,True,False,True,False,False,True,False,False,False,False
30,28,no,False,True,True,False,True,True,False,False,False,False
27,500,no,True,False,False,False,False,True,False,False,False,False
32,-538,no,True,False,True,False,False,False,True,False,False,False
43,28,no,True,False,False,True,False,True,False,False,False,False
35,253,no,True,False,True,False,False,True,False,False,True,False
36,577,no,False,True,False,True,False,True,False,False,False,False
31,0,no,False,True,True,False,False,True,False,False,False,False
28,916,no,True,False,True,False,False,True,False,False,True,False
28,511,no,True,False,True,False,False,True,False,False,False,False
44,36,yes,False,True,False,False,False,True,False,False,False,False
25,541,no,True,False,True,False,False,True,False,False,False,False
34,176,no,False,False,True,False,False,True,False,False,False,False
21,-172,yes,True,False,False,False,False,True,True,False,False,False
52,-100,no,False,False,False,False,False,True,False,False,True,False
47,1480,no,False,False,True,False,False,True,False,False,False,False
41,793,no,False,False,True,False,False,True,False,False,False,False
51,0,no,True,False,False,True,False,True,False,False,False,False
34,-257,no,True,False,True,False,False,True,False,False,False,False
56,-40,yes,False,True,True,False,False,True,False,False,False,False
23,3198,no,False,True,False,False,False,True,False,False,False,False
33,7419,no,False,True,False,True,False,True,False,False,False,False
33,849,no,False,True,False,True,False,True,False,False,False,False
57,334,no,True,False,False,True,False,True,False,False,False,False
38,773,no,True,False,True,False,False,True,False,False,True,False
26,77,yes,True,False,True,False,False,True,False,False,False,False
35,85,no,False,True,False,False,False,False,False,False,False,False
31,122,no,True,False,True,False,False,True,False,False,False,False
39,1102,no,True,False,True,False,False,True,False,False,False,False
29,368,no,True,False,True,False,False,True,False,False,False,False
48,-13,no,True,False,False,True,True,True,False,False,True,False
40,192,no,True,False,True,False,False,True,True,False,False,False
38,4312,no,False,False,False,True,False,False,False,False,False,False
60,174,no,False,False,True,False,False,True,False,False,False,False
42,156,no,False,True,False,False,False,True,False,True,False,False
57,179,no,False,False,False,False,False,True,False,False,False,False
34,11350,no,False,True,False,True,False,True,False,False,False,False
35,286,no,False,False,True,False,False,True,False,False,True,False
33,1996,no,True,False,True,False,False,True,False,False,False,False
37,-59,no,False,False,True,False,False,True,False,False,False,False
34,4782,no,False,True,False,True,False,True,False,False,False,False
33,1156,no,False,False,True,False,False,True,False,False,False,False
37,222,no,True,False,True,False,False,True,False,False,False,False
32,388,no,False,True,False,True,False,True,False,False,False,False
28,769,no,False,True,True,False,False,True,False,False,False,False
50,226,no,True,False,False,False,False,True,False,False,False,False
35,712,no,True,False,False,False,False,True,False,False,False,False
24,145,no,False,True,False,False,False,True,False,False,False,False
31,290,no,True,False,False,False,False,True,False,False,False,False
32,91,no,False,False,True,False,False,True,False,False,True,False
35,22,yes,True,False,False,False,False,True,False,False,True,False
33,217,no,True,False,True,False,False,True,True,False,False,False
27,484,no,True,False,True,False,False,True,False,False,False,False
43,-1,no,True,False,True,False,False,True,False,False,False,False
36,391,no,False,True,False,True,False,True,False,False,False,False
28,-42,no,True,False,True,False,False,True,False,False,True,False
31,178,no,False,True,True,False,False,True,False,False,False,False
31,699,no,False,True,False,True,False,True,False,False,False,False
47,1474,no,True,False,True,False,False,True,False,False,False,False
28,154,yes,False,True,True,False,False,True,False,False,True,False
30,-228,no,False,True,True,False,True,True,False,False,False,False
31,-256,no,True,False,False,True,False,True,False,False,False,False
39,1254,no,True,False,True,False,False,True,False,False,True,False
33,1211,no,False,True,True,False,False,True,False,False,False,False
32,3695,no,False,False,False,True,False,True,False,False,True,False
30,581,no,False,True,True,False,False,True,False,False,True,False
45,-497,no,True,False,False,True,False,True,True,False,False,False
27,808,no,False,True,False,True,False,True,False,False,True,False
51,94,no,False,False,False,False,False,True,False,False,False,False
35,534,yes,False,False,True,False,False,False,False,False,False,False
42,-106,no,False,False,True,False,False,True,False,False,False,False
32,2597,no,False,True,True,False,False,True,False,False,False,False
28,1372,no,False,True,False,True,False,False,False,False,False,False
27,1531,no,True,False,False,True,False,True,False,False,False,False
35,1265,yes,True,False,False,True,False,True,False,False,False,False
32,1531,no,False,True,False,True,False,True,False,False,False,False
37,851,no,False,True,False,False,False,True,False,False,False,False
31,4561,no,False,True,False,True,False,True,False,False,False,False
26,276,no,False,True,True,False,False,True,False,False,False,False
30,413,no,False,True,False,False,False,True,False,False,True,False
33,1138,no,True,False,False,False,False,True,True,False,False,False
26,641,no,False,True,False,True,False,True,False,False,False,False
35,705,no,False,True,True,False,False,True,True,False,False,False
28,703,yes,False,True,True,False,False,True,False,False,True,False
31,360,no,False,False,True,False,False,False,False,False,True,False
53,210,no,False,True,False,False,False,True,False,False,False,False
37,-29,no,True,False,False,False,False,True,True,False,True,False
31,685,yes,True,False,True,False,False,True,False,False,False,False
32,-341,no,False,True,True,False,False,False,False,False,False,False
29,710,no,False,True,True,False,False,True,True,False,False,False
42,9277,no,True,False,True,False,False,True,False,False,True,False
33,174,no,True,False,True,False,False,True,False,False,True,False
36,421,no,False,False,True,False,False,True,False,False,True,False
35,-89,no,False,True,True,False,False,True,False,False,False,False
56,276,no,True,False,True,False,False,True,False,False,False,False
38,1270,no,False,True,True,False,False,True,True,False,True,False
46,1085,yes,True,False,False,False,False,True,True,False,True,False
27,-74,no,False,True,True,False,False,True,False,False,False,False
32,1987,no,False,True,True,False,False,True,False,True,False,False
39,3165,no,True,False,True,False,False,True,False,False,False,False
23,-295,no,True,False,True,False,False,True,False,False,False,False
29,213,no,False,True,True,False,False,True,False,False,False,False
33,450,no,False,True,True,False,False,True,False,False,True,False
28,-267,no,False,True,True,False,False,True,False,False,False,False
32,1710,no,False,True,False,True,False,True,False,False,True,False
25,171,no,False,True,True,False,False,True,False,False,False,False
35,8903,no,False,False,False,True,False,True,False,False,False,False
45,900,no,True,False,False,False,False,True,False,True,False,False
33,-198,no,False,True,True,False,False,True,False,False,False,True
22,2589,no,False,True,True,False,False,True,False,False,True,False
60,38,no,True,False,False,False,False,True,False,False,True,False
30,3037,no,True,False,False,True,False,True,False,False,True,False
38,553,no,False,True,True,False,False,True,False,False,True,False
58,260,no,True,False,False,False,False,True,False,True,False,False
32,2,no,True,False,True,False,False,True,False,False,False,False
41,526,no,True,False,False,True,False,True,False,False,False,False
29,6567,yes,True,False,True,False,False,True,False,False,False,False
25,691,no,True,False,True,False,False,True,False,False,False,False
34,2994,no,True,False,True,False,False,True,False,False,False,False
29,405,no,False,True,True,False,False,True,False,False,True,False
39,2139,yes,True,False,True,False,False,True,False,False,False,False
44,167,no,True,False,True,False,False,True,False,False,False,False
53,50,yes,False,False,False,True,False,True,False,False,False,False
27,311,no,True,False,True,False,False,True,False,False,False,False
39,680,no,True,False,True,False,False,True,False,False,False,False
33,142,no,True,False,False,False,False,True,False,False,False,False
29,722,no,False,True,False,False,False,True,False,False,False,False
32,6042,no,False,True,True,False,False,True,False,False,False,False
49,132,no,False,False,True,False,False,True,False,False,False,False
54,582,yes,True,False,True,False,False,True,False,False,False,False
29,80,no,False,True,False,True,False,True,False,False,False,False
26,212,no,False,True,True,False,False,True,False,False,True,False
34,-285,no,True,False,True,False,False,True,False,False,False,False
28,217,no,False,True,True,False,False,True,False,False,False,False
26,2138,no,False,True,True,False,False,True,False,False,True,False
39,-650,no,True,False,True,False,False,False,False,False,False,False
52,134,no,True,False,False,False,False,True,False,False,False,False
28,341,yes,False,True,True,False,False,True,False,False,True,False
37,1175,no,False,True,True,False,False,True,False,False,False,False
29,339,no,True,False,True,False,False,True,False,False,False,False
41,6000,no,True,False,False,True,False,True,False,False,False,False
32,2198,no,True,False,False,False,False,False,False,False,False,False
37,-212,no,True,False,False,False,False,True,False,False,True,False
30,95,no,True,False,False,False,False,True,False,False,False,False
39,12,no,False,True,True,False,False,True,False,False,False,False
41,2002,no,False,True,True,False,False,True,False,False,False,False
58,5431,no,True,False,False,False,False,True,True,False,False,False
41,2550,no,False,False,True,False,False,True,False,False,False,False
31,728,no,True,False,True,False,False,True,True,False,False,False
28,-215,no,False,True,True,False,False,True,False,False,False,False
50,181,no,False,True,False,False,False,True,False,False,False,False
33,1,no,True,False,True,False,False,True,False,False,False,False
30,340,no,False,True,True,False,False,True,False,False,True,False
41,2399,no,True,False,True,False,False,True,False,False,False,False
34,1614,no,False,False,True,False,False,True,False,False,True,False
39,315,no,True,False,False,False,False,True,False,False,False,False
25,507,yes,False,True,True,False,False,True,False,False,False,False
23,8627,no,False,True,False,False,False,True,False,False,False,False
21,66,no,False,True,True,False,False,True,False,False,False,False
28,372,no,False,True,False,True,False,True,True,False,False,True
44,-101,yes,True,False,False,False,False,True,False,False,False,False
33,287,no,True,False,False,True,False,True,False,False,True,False
41,89,no,True,False,False,False,False,True,False,False,True,False
27,940,no,False,True,True,False,False,True,False,False,False,False
41,2540,no,False,False,True,False,False,True,False,False,False,False
48,480,yes,True,False,True,False,False,True,False,False,False,False
35,1501,no,False,True,True,False,False,True,False,False,True,False
46,810,no,True,False,False,True,False,True,True,False,True,False
40,2574,yes,True,False,True,False,False,True,False,False,False,False
26,17,no,False,True,False,False,False,True,False,False,False,False
27,20,no,False,True,True,False,False,True,False,False,True,False
30,1761,no,False,True,False,True,False,True,False,False,True,False
29,940,no,False,True,False,True,False,True,False,False,False,False
25,1919,no,False,True,True,False,False,True,False,False,False,False
31,-1,no,False,True,True,False,False,True,False,False,False,False
26,46,no,False,True,True,False,False,True,False,False,True,False
30,3,no,True,False,True,False,False,False,False,False,False,False
49,1230,no,True,False,True,False,False,True,True,False,False,False
31,527,no,True,False,False,True,False,True,True,False,False,False
29,-114,no,True,False,True,False,False,True,False,False,False,False
56,-458,no,False,False,False,True,False,True,False,False,False,False
